candidate_id,name,email,phone,linkedin_url,portfolio_url,location_city,location_state,location_country,relocation_willingness,remote_preference,availability_status,total_experience_years,education_level,degrees,institutions,languages_spoken,primary_industry,sub_industries,skills_extracted,tools_and_technologies,certifications,top_titles_mentioned,domains_of_expertise,employment_history,semantic_summary,keywords_summary,career_stage,genai_relevance_score,medical_domain_score,construction_domain_score,cad_relevance_score,nlp_relevance_score,computer_vision_relevance_score,data_engineering_relevance_score,mlops_relevance_score,evidence_skills,evidence_domains,evidence_certifications,evidence_tools,source_channel,hiring_manager_notes,interview_feedback,offer_status,assigned_recruiter,resume_embedding_version,last_updated
CID0792,Rowan Brown,rowan.brown999@proton.me,(956) 242-4421,https://www.linkedin.com/in/rowanbrown9555,https://github.com/rowan981,Phoenix,AZ,USA,No,Hybrid,Notice (30 days),0.4,Diploma,['B.E. Computer Science'],"['Purdue University', 'Carnegie Mellon University']","['English', 'Arabic', 'Spanish']",Education,['EdTech'],"['React', 'SQL', 'EHR', 'PyTorch', 'Data Warehousing', 'CAD', 'Power BI', 'AutoCAD', 'CI/CD', 'TensorFlow', 'Flask', 'Kubernetes']","['LangGraph', 'OpenAI API', 'HuggingFace', 'dbt', 'BigQuery', 'Milvus', 'Airflow', 'LangChain']",['AWS Solutions Architect'],"['AI Engineer', 'Backend Engineer', 'MLOps Engineer']","['NLP', 'Computer Vision']",[],"Rowan Brown has about 0.4 years of experience across NLP, Computer Vision, working with React, SQL, EHR, PyTorch and tools like LangGraph, OpenAI API, HuggingFace.","['ETL pipelines', 'EHR analytics', 'Kubernetes ops', 'FHIR integration']",Entry,0.27,0.26,0.19,0.29,0.89,0.72,0.19,0.25,"['Kubernetes in production', 'Used OpenAI API', 'Built EHR analytics']","['Projects in NLP', 'Industry: Education', 'Sub: EdTech']",['AWS Solutions Architect'],"['LangChain', 'HuggingFace']",Career Page,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0793,Jordan Miller,jordan.miller249@yahoo.com,(953) 766-3459,https://www.linkedin.com/in/jordanmiller3676,https://github.com/jordan600,Atlanta,GA,USA,Unknown,Onsite,Open,1.6,PhD,['MBA'],"['Governors State University', 'Northwestern University']","['English', 'German', 'Arabic']",Logistics,['Warehousing'],"['Flask', 'React', 'Java', 'Docker', 'Power BI', 'CAD', 'Revit', 'Go', 'Python', 'HIPAA', 'Matplotlib', 'HL7', 'CI/CD', 'GenAI']","['Redis', 'Elasticsearch', 'dbt', 'AWS', 'Airflow', 'GCP', 'OpenAI API', 'MongoDB']","['HIPAA', 'TensorFlow Developer', 'GCP Professional Data Engineer']",['Data Scientist'],"['Computer Vision', 'GenAI', 'Data Engineering', 'NLP', 'Unknown']",[],"Jordan Miller has about 1.6 years of experience across Computer Vision, GenAI, Data Engineering, working with Flask, React, Java, Docker and tools like Redis, Elasticsearch, dbt.","['Realtime inference', 'GraphQL APIs', 'time-series forecasting', 'vector search', 'DevOps CI/CD', 'EHR analytics']",Entry,0.65,0.06,0.23,0.16,0.66,0.7,0.54,0.07,"['Matplotlib in production', 'Used AWS', 'Built DevOps CI/CD']","['Projects in Computer Vision', 'Industry: Logistics', 'Sub: Warehousing']","['HIPAA', 'TensorFlow Developer', 'GCP Professional Data Engineer']","['Elasticsearch', 'Elasticsearch']",LinkedIn,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0794,Reese Wilson,reese.wilson256@outlook.com,(221) 840-6531,https://www.linkedin.com/in/reesewilson7448,https://github.com/reese781,Chicago,IL,USA,No,Onsite,Open,13.0,Bachelor,['B.E. Computer Science'],"['Stanford University', 'Purdue University']",['English'],Logistics,['Fleet'],"['FHIR', 'HIPAA', 'Java', 'GraphQL', 'NLP', 'CI/CD', 'Django', 'SQL', 'EHR', 'React', 'ETL', 'AutoCAD', 'Matplotlib', 'CAD']","['LangGraph', 'HuggingFace', 'SageMaker', 'dbt', 'AWS', 'MongoDB']","['TensorFlow Developer', 'AWS Developer', 'Azure Fundamentals']","['ML Engineer', 'AI Engineer', 'MLOps Engineer']","['CAD', 'MLOps']",[],"Reese Wilson has about 13.0 years of experience across CAD, MLOps, working with FHIR, HIPAA, Java, GraphQL and tools like LangGraph, HuggingFace, SageMaker.","['vector search', 'FHIR integration', 'Kubernetes ops', 'EHR analytics', 'de-identification', 'ETL pipelines']",Lead/Manager,0.1,0.08,0.22,0.57,0.04,0.28,0.24,0.84,"['GraphQL in production', 'Used AWS', 'Built Kubernetes ops']","['Projects in CAD', 'Industry: Logistics', 'Sub: Fleet']","['TensorFlow Developer', 'AWS Developer', 'Azure Fundamentals']","['HuggingFace', 'SageMaker']",Agency,unknown,unknown,Unknown,unknown,unknown,2025-10-19
CID0795,Taylor Brown,taylor.brown422@yahoo.com,(994) 484-8106,https://www.linkedin.com/in/taylorbrown8200,https://github.com/taylor291,Houston,TX,USA,No,Remote,Employed,2.6,HighSchool,['B.S. Computer Science'],['University of Chicago'],"['English', 'German', 'Spanish']",Technology,"['DevOps', 'SaaS', 'AI']","['Docker', 'PyTorch', 'Kubernetes', 'SQL', 'NLP', 'R', 'Power BI']","['Redis', 'LangGraph', 'GCP', 'Milvus', 'Kafka', 'AWS']","['Azure Fundamentals', 'PMP']",['Civil Engineer'],"['NLP', 'Construction']",[],"Taylor Brown has about 2.6 years of experience across NLP, Construction, working with Docker, PyTorch, Kubernetes, SQL and tools like Redis, LangGraph, GCP.","['DevOps CI/CD', 'vector search', 'ETL pipelines', 'Kubernetes ops']",Mid,0.02,0.15,0.59,0.11,0.72,0.01,0.14,0.12,"['NLP in production', 'Used LangGraph', 'Built Kubernetes ops']","['Projects in Construction', 'Industry: Technology', 'Sub: SaaS']","['Azure Fundamentals', 'PMP']","['Kafka', 'AWS']",Agency,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0796,Hayden Williams,hayden.williams875@icloud.com,(403) 744-4760,https://www.linkedin.com/in/haydenwilliams8170,https://github.com/hayden695,Phoenix,AZ,USA,No,Remote,Notice (14 days),14.6,PhD,"['MBA', 'B.S. Computer Science']",['UIUC'],"['English', 'Spanish', 'Hindi']",Energy,['Renewables'],"['NLP', 'Epic', 'SQL', 'Go', 'HL7', 'Kubernetes', 'CAD', 'Power BI', 'HIPAA']","['Vertex AI', 'Airflow', 'PostgreSQL', 'LangChain', 'Snowflake', 'Redis', 'GCP', 'Elasticsearch', 'Milvus', 'SageMaker']","['PMP', 'AWS Developer', 'GCP Professional Data Engineer']","['Data Engineer', 'AI Engineer', 'Backend Engineer']","['GenAI', 'NLP']",[],"Hayden Williams has about 14.6 years of experience across GenAI, NLP, working with NLP, Epic, SQL, Go and tools like Vertex AI, Airflow, PostgreSQL.","['de-identification', 'DevOps CI/CD', 'GraphQL APIs', 'Kubernetes ops', 'predictive modeling', 'AutoCAD automation', 'ETL pipelines']",Lead/Manager,0.6,0.19,0.03,0.03,0.69,0.19,0.06,0.13,"['CAD in production', 'Used GCP', 'Built de-identification']","['Projects in NLP', 'Industry: Energy', 'Sub: Renewables']","['PMP', 'AWS Developer', 'GCP Professional Data Engineer']","['GCP', 'Airflow']",Agency,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0797,Hayden Rodriguez,hayden.rodriguez876@proton.me,(518) 906-9822,https://www.linkedin.com/in/haydenrodriguez508,https://github.com/hayden963,New York,NY,USA,Unknown,Unknown,Employed,8.0,HighSchool,['B.S. Computer Science'],"['Purdue University', 'Georgia Tech']","['English', 'Hindi', 'German']",Education,"['Research', 'EdTech']","['PyTorch', 'Flask', 'GenAI', 'Matplotlib', 'HL7', 'FastAPI', 'GraphQL', 'Go', 'CAD', 'SQL', 'Revit']","['SageMaker', 'Elasticsearch', 'Milvus', 'Redis', 'GCP', 'LangChain', 'Kafka', 'Airflow', 'LangGraph', 'OpenAI API']",[],"['Backend Engineer', 'DevOps Engineer', 'ML Engineer']","['Computer Vision', 'Healthcare IT', 'NLP', 'GenAI', 'MLOps']",[],"Hayden Rodriguez has about 8.0 years of experience across Computer Vision, Healthcare IT, NLP, working with PyTorch, Flask, GenAI, Matplotlib and tools like SageMaker, Elasticsearch, Milvus.","['FHIR integration', 'time-series forecasting', 'de-identification', 'predictive modeling', 'DevOps CI/CD', 'GraphQL APIs', 'vector search']",Senior,0.89,0.86,0.17,0.25,0.65,0.75,0.15,0.81,"['HL7 in production', 'Used SageMaker', 'Built vector search']","['Projects in NLP', 'Industry: Education', 'Sub: EdTech']",[],"['SageMaker', 'LangChain']",Unknown,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0798,Taylor Garcia,taylor.garcia852@proton.me,(525) 597-6676,https://www.linkedin.com/in/taylorgarcia4560,https://github.com/taylor113,Portland,OR,USA,Unknown,Unknown,Notice (14 days),5.9,Diploma,"['B.S. Computer Science', 'B.E. Computer Science']","['Governors State University', 'Stanford University']",['English'],Construction,['Civil Engineering'],"['Python', 'NLP', 'Kubernetes', 'Epic', 'EHR', 'Java', 'Matplotlib', 'TensorFlow', 'HIPAA', 'Plotly', 'ETL', 'AutoCAD', 'PyTorch']","['Elasticsearch', 'Spark', 'Azure', 'BigQuery', 'OpenAI API', 'SageMaker', 'Kafka', 'MongoDB']",['HIPAA'],"['Data Engineer', 'ML Engineer']","['GenAI', 'Healthcare IT', 'Security', 'CAD']",[],"Taylor Garcia has about 5.9 years of experience across GenAI, Healthcare IT, Security, working with Python, NLP, Kubernetes, Epic and tools like Elasticsearch, Spark, Azure.","['DevOps CI/CD', 'FHIR integration', 'Realtime inference', 'de-identification', 'vector search', 'GraphQL APIs']",Mid,0.84,0.8,0.22,0.75,0.06,0.0,0.08,0.08,"['Kubernetes in production', 'Used Azure', 'Built vector search']","['Projects in CAD', 'Industry: Construction', 'Sub: Civil Engineering']",['HIPAA'],"['BigQuery', 'Azure']",LinkedIn,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0799,Taylor Davis,taylor.davis225@icloud.com,(757) 778-4558,https://www.linkedin.com/in/taylordavis9259,https://github.com/taylor24,Chicago,IL,USA,No,Remote,Open,3.7,Diploma,"['B.S. Information Systems', 'M.Eng. Civil Engineering']",['Stanford University'],"['English', 'Spanish']",Technology,"['DevOps', 'SaaS']","['GenAI', 'Power BI', 'PyTorch', 'Flask', 'Docker', 'FastAPI']","['BigQuery', 'LangGraph', 'dbt', 'SageMaker']",['CKA'],"['DevOps Engineer', 'Data Scientist', 'Backend Engineer']","['Healthcare IT', 'Data Engineering', 'NLP', 'Software Engineering', 'Construction']",[],"Taylor Davis has about 3.7 years of experience across Healthcare IT, Data Engineering, NLP, working with GenAI, Power BI, PyTorch, Flask and tools like BigQuery, LangGraph, dbt.","['Realtime inference', 'DevOps CI/CD', 'de-identification', 'AutoCAD automation', 'time-series forecasting']",Mid,0.28,0.58,0.55,0.02,0.86,0.21,0.76,0.12,"['Flask in production', 'Used SageMaker', 'Built Realtime inference']","['Projects in Software Engineering', 'Industry: Technology', 'Sub: SaaS']",['CKA'],"['dbt', 'LangGraph']",Other,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0800,Reese Martinez,reese.martinez956@outlook.com,(905) 593-2626,https://www.linkedin.com/in/reesemartinez4458,https://github.com/reese734,Madison,WI,USA,Unknown,Unknown,Unknown,8.2,PhD,"['B.S. Computer Science', 'B.Eng. Civil Engineering']",['UC Berkeley'],"['English', 'Hindi']",Government,"['Public Health', 'Civic Tech']","['CI/CD', 'Docker', 'Java', 'FastAPI', 'TensorFlow', 'Power BI']","['dbt', 'Elasticsearch', 'Azure', 'Snowflake']","['AWS Developer', 'PMP']","['Civil Engineer', 'DevOps Engineer', 'Data Engineer']","['Software Engineering', 'Security', 'CAD', 'GenAI', 'MLOps']",[],"Reese Martinez has about 8.2 years of experience across Software Engineering, Security, CAD, working with CI/CD, Docker, Java, FastAPI and tools like dbt, Elasticsearch, Azure.","['GraphQL APIs', 'vector search', 'Realtime inference', 'Kubernetes ops', 'DevOps CI/CD']",Senior,0.76,0.21,0.09,0.68,0.05,0.03,0.08,0.61,"['TensorFlow in production', 'Used Azure', 'Built vector search']","['Projects in MLOps', 'Industry: Government', 'Sub: Public Health']","['AWS Developer', 'PMP']","['dbt', 'Azure']",LinkedIn,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0801,Cameron Garcia,cameron.garcia320@proton.me,(745) 647-4211,https://www.linkedin.com/in/camerongarcia7210,https://github.com/cameron959,Madison,WI,USA,Yes,Hybrid,Notice (30 days),9.9,Diploma,['M.S. Data Science'],['Harvard University'],"['English', 'French', 'Spanish']",Retail,"['Inventory', 'Loyalty']","['React', 'HIPAA', 'Kubernetes', 'HL7', 'CI/CD', 'Revit', 'GraphQL', 'CAD', 'SQL', 'R']","['BigQuery', 'dbt', 'Airflow', 'Redis', 'Elasticsearch', 'LangGraph', 'PostgreSQL', 'Spark', 'Kafka', 'SageMaker']",['AWS Solutions Architect'],"['DevOps Engineer', 'Data Scientist']","['Security', 'Unknown']",[],"Cameron Garcia has about 9.9 years of experience across Security, Unknown, working with React, HIPAA, Kubernetes, HL7 and tools like BigQuery, dbt, Airflow.","['de-identification', 'EHR analytics', 'Realtime inference', 'vector search', 'time-series forecasting', 'FHIR integration']",Senior,0.18,0.11,0.03,0.01,0.21,0.11,0.22,0.05,"['CAD in production', 'Used PostgreSQL', 'Built EHR analytics']","['Projects in Security', 'Industry: Retail', 'Sub: Inventory']",['AWS Solutions Architect'],"['SageMaker', 'BigQuery']",Career Page,unknown,unknown,Unknown,unknown,unknown,2025-10-19
CID0802,Alex Lopez,alex.lopez465@icloud.com,(919) 551-7121,https://www.linkedin.com/in/alexlopez393,https://github.com/alex833,Chicago,IL,USA,Yes,Onsite,Notice (14 days),4.1,Bachelor,"['M.Eng. Civil Engineering', 'B.Eng. Civil Engineering']",['MIT'],"['English', 'German']",Government,['Civic Tech'],"['Django', 'GenAI', 'CI/CD', 'Matplotlib', 'CAD', 'Python', 'Power BI', 'NLP', 'Flask', 'TensorFlow', 'Docker']","['Azure', 'OpenAI API', 'Milvus', 'LangChain', 'dbt', 'AWS', 'PostgreSQL', 'HuggingFace']",[],"['AI Engineer', 'MLOps Engineer', 'Data Engineer']","['Unknown', 'MLOps']",[],"Alex Lopez has about 4.1 years of experience across Unknown, MLOps, working with Django, GenAI, CI/CD, Matplotlib and tools like Azure, OpenAI API, Milvus.","['FHIR integration', 'predictive modeling', 'Kubernetes ops', 'ETL pipelines', 'AutoCAD automation']",Mid,0.18,0.25,0.04,0.19,0.27,0.14,0.11,0.71,"['NLP in production', 'Used HuggingFace', 'Built AutoCAD automation']","['Projects in MLOps', 'Industry: Government', 'Sub: Civic Tech']",[],"['PostgreSQL', 'AWS']",Career Page,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0803,Quinn Brown,quinn.brown991@yahoo.com,(717) 489-3559,https://www.linkedin.com/in/quinnbrown9201,https://github.com/quinn628,Houston,TX,USA,Unknown,Remote,Notice (30 days),6.6,Diploma,"['M.Eng. Civil Engineering', 'MBA']","['Harvard University', 'Carnegie Mellon University']","['English', 'German', 'Arabic']",Energy,"['Oil & Gas', 'Renewables']","['SQL', 'GraphQL', 'Epic', 'ETL', 'CAD', 'FHIR', 'GenAI', 'Flask', 'Matplotlib', 'Revit', 'CI/CD']","['OpenAI API', 'GCP', 'BigQuery', 'Kafka', 'Vertex AI', 'Milvus', 'Azure']",['GCP Professional Data Engineer'],"['Civil Engineer', 'MLOps Engineer', 'AI Engineer']","['NLP', 'Unknown', 'Software Engineering', 'MLOps']",[],"Quinn Brown has about 6.6 years of experience across NLP, Unknown, Software Engineering, working with SQL, GraphQL, Epic, ETL and tools like OpenAI API, GCP, BigQuery.","['DevOps CI/CD', 'de-identification', 'Kubernetes ops', 'AutoCAD automation', 'vector search', 'GraphQL APIs', 'ETL pipelines']",Senior,0.15,0.09,0.28,0.23,0.8,0.18,0.2,0.69,"['GraphQL in production', 'Used OpenAI API', 'Built de-identification']","['Projects in NLP', 'Industry: Energy', 'Sub: Renewables']",['GCP Professional Data Engineer'],"['Azure', 'Azure']",Career Page,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0804,Elliot Jackson,elliot.jackson972@proton.me,(256) 619-9836,https://www.linkedin.com/in/elliotjackson7178,https://github.com/elliot693,Portland,OR,USA,Unknown,Onsite,Employed,14.3,Bachelor,['B.Eng. Civil Engineering'],"['Harvard University', 'UC Berkeley']","['English', 'Hindi']",Finance,['Payments'],"['FHIR', 'GraphQL', 'Django', 'TensorFlow', 'SQL', 'Docker', 'Cerner', 'React', 'Matplotlib']","['AWS', 'Kafka', 'PostgreSQL', 'Vertex AI', 'GCP', 'LangGraph', 'Spark', 'MongoDB', 'dbt', 'BigQuery']",['CKA'],"['Data Scientist', 'Civil Engineer', 'Data Engineer']","['CAD', 'NLP', 'Construction', 'Data Engineering', 'MLOps']",[],"Elliot Jackson has about 14.3 years of experience across CAD, NLP, Construction, working with FHIR, GraphQL, Django, TensorFlow and tools like AWS, Kafka, PostgreSQL.","['Realtime inference', 'FHIR integration', 'vector search', 'EHR analytics', 'time-series forecasting', 'RAG pipeline', 'AutoCAD automation']",Lead/Manager,0.1,0.21,0.67,0.51,0.68,0.05,0.95,0.83,"['Cerner in production', 'Used GCP', 'Built Realtime inference']","['Projects in NLP', 'Industry: Finance', 'Sub: Payments']",['CKA'],"['Spark', 'LangGraph']",Referral,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0805,Skyler Lopez,skyler.lopez736@proton.me,(774) 663-4205,https://www.linkedin.com/in/skylerlopez1880,https://github.com/skyler398,Miami,FL,USA,Unknown,Hybrid,Employed,0.1,Master,['MBA'],['Stanford University'],['English'],Construction,"['Civil Engineering', 'BIM', 'Architecture']","['Cerner', 'FHIR', 'Data Warehousing', 'Kubernetes', 'R', 'Power BI', 'Java']","['OpenAI API', 'Snowflake', 'MongoDB', 'dbt', 'HuggingFace', 'Azure', 'PostgreSQL', 'Spark', 'Elasticsearch', 'AWS']","['TensorFlow Developer', 'AWS Developer']","['Software Engineer', 'AI Engineer', 'ML Engineer']","['Computer Vision', 'NLP', 'Software Engineering']",[],"Skyler Lopez has about 0.1 years of experience across Computer Vision, NLP, Software Engineering, working with Cerner, FHIR, Data Warehousing, Kubernetes and tools like OpenAI API, Snowflake, MongoDB.","['de-identification', 'Realtime inference', 'GraphQL APIs', 'AutoCAD automation', 'DevOps CI/CD']",Entry,0.19,0.16,0.12,0.15,0.69,0.69,0.23,0.06,"['R in production', 'Used Spark', 'Built GraphQL APIs']","['Projects in Software Engineering', 'Industry: Construction', 'Sub: BIM']","['TensorFlow Developer', 'AWS Developer']","['Azure', 'PostgreSQL']",Career Page,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0806,Casey Miller,casey.miller478@gmail.com,(840) 347-5250,https://www.linkedin.com/in/caseymiller6429,https://github.com/casey879,Phoenix,AZ,USA,Unknown,Onsite,Notice (14 days),8.5,HighSchool,['M.S. Computer Science'],"['Georgia Tech', 'MIT']","['English', 'Mandarin', 'Arabic']",Energy,['Renewables'],"['GenAI', 'Go', 'Matplotlib', 'Django', 'HL7', 'React', 'Cerner', 'TensorFlow', 'Kubernetes', 'Docker', 'ETL', 'HIPAA']","['Spark', 'Azure', 'Snowflake', 'OpenAI API', 'Airflow', 'Milvus', 'AWS', 'LangGraph']",['PMP'],['Data Scientist'],"['MLOps', 'Construction', 'Healthcare IT']",[],"Casey Miller has about 8.5 years of experience across MLOps, Construction, Healthcare IT, working with GenAI, Go, Matplotlib, Django and tools like Spark, Azure, Snowflake.","['GraphQL APIs', 'DevOps CI/CD', 'vector search', 'predictive modeling']",Senior,0.02,0.56,0.52,0.2,0.3,0.19,0.15,0.88,"['Go in production', 'Used OpenAI API', 'Built predictive modeling']","['Projects in Healthcare IT', 'Industry: Energy', 'Sub: Renewables']",['PMP'],"['Spark', 'Milvus']",Referral,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0807,Cameron Hernandez,cameron.hernandez170@outlook.com,(700) 208-1020,https://www.linkedin.com/in/cameronhernandez8162,https://github.com/cameron497,San Diego,CA,USA,No,Remote,Unknown,0.8,PhD,['B.E. Computer Science'],['Osmania University'],"['English', 'Spanish']",Government,['Civic Tech'],"['Kubernetes', 'Cerner', 'HL7', 'Revit', 'CAD', 'Django', 'Flask', 'FHIR', 'Docker', 'Plotly', 'CI/CD', 'Go', 'Matplotlib']","['LangGraph', 'Milvus', 'GCP', 'SageMaker']",['HIPAA'],"['AI Engineer', 'MLOps Engineer']","['MLOps', 'Healthcare IT', 'GenAI', 'CAD', 'Construction']",[],"Cameron Hernandez has about 0.8 years of experience across MLOps, Healthcare IT, GenAI, working with Kubernetes, Cerner, HL7, Revit and tools like LangGraph, Milvus, GCP.","['DevOps CI/CD', 'ETL pipelines', 'vector search', 'GraphQL APIs', 'de-identification', 'AutoCAD automation']",Entry,0.87,0.77,0.75,0.72,0.06,0.27,0.2,0.56,"['Cerner in production', 'Used Milvus', 'Built vector search']","['Projects in GenAI', 'Industry: Government', 'Sub: Civic Tech']",['HIPAA'],"['Milvus', 'Milvus']",LinkedIn,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0808,Hayden Brown,hayden.brown274@gmail.com,(330) 994-6404,https://www.linkedin.com/in/haydenbrown340,https://github.com/hayden688,San Diego,CA,USA,No,Unknown,Open,6.9,HighSchool,['B.S. Information Systems'],"['Osmania University', 'Carnegie Mellon University']","['English', 'German']",Government,"['Civic Tech', 'Public Health']","['Revit', 'Power BI', 'NLP', 'PyTorch', 'CI/CD', 'GraphQL', 'Epic']","['HuggingFace', 'Spark', 'Milvus', 'AWS', 'LangGraph', 'Vertex AI', 'GCP']",['Azure Fundamentals'],"['Full-Stack Developer', 'Data Engineer']","['Security', 'Construction', 'Data Engineering']",[],"Hayden Brown has about 6.9 years of experience across Security, Construction, Data Engineering, working with Revit, Power BI, NLP, PyTorch and tools like HuggingFace, Spark, Milvus.","['RAG pipeline', 'DevOps CI/CD', 'Kubernetes ops', 'vector search', 'FHIR integration', 'time-series forecasting']",Senior,0.2,0.15,0.58,0.14,0.11,0.2,0.66,0.21,"['PyTorch in production', 'Used Milvus', 'Built RAG pipeline']","['Projects in Security', 'Industry: Government', 'Sub: Public Health']",['Azure Fundamentals'],"['Vertex AI', 'HuggingFace']",Other,unknown,unknown,Offered,unknown,unknown,2025-10-19
